id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item,product_name,brand_id,brand_name
153291977,6575666398240,"*ƯU Điểm Của Băng Keo Chống Thấm, Chống Dột Dán Siêu Dính Trên Mọi Bề Mặt, Dán Mái Tôn, Dán Tường, Dán Ống Nước- Keo chống dột sử dụng trên tất cả các chất liệu: Kim loại, nhựa, gỗ, cao su, kính, tư...",24999,24999,,0,0,0,,available,,1000,,111461,OEM
54484578,3821461114290,"MÔ TẢ SẢN PHẨM*LƯU Ý !!!: Sản phẩm có 03 phiên bản: Đèn không tích điện: cần phải cắm vào nguồn điện như: ổ điện, máy tính, sạc dự phòng mới có thể sử dụng đượcĐèn tích điện: tích hợp pin lithium...",229000,250000,,21000,8,1705,,available,,1000,,835483,eLights
110894852,8394106418198,"  Thương hiệu: MyJaeMàu sắc: BạcChất liệu: NhômKích thước: 30cm x 14mĐặc điểm nổi bật:-Giấy nhôm bọc thực phẩm, không độc hại, an toàn khi sử dụng-Làm nóng thức ăn...",59000,119000,,60000,50,164,,available,,1000,,3807547,MyJae
146288304,2652427114062,"Giá để/ Chân để/ Giá đỡ/ Chân đỡ đàn Guitar cao cấp - Kzm Kurtzman J2 - Đa năng, dành cho tất cả loại đàn Guitar - Màu đen - Hàng chính hãngBạn có đàn Guitar và hay lấy ra để chơi nhưng lại lo ngại v...",86000,138000,,52000,38,36,,available,,1000,,4664555,Kzm Kurtzman
54389333,4798804840224,"Thông tin sản phẩm:Được sản xuất theo công nghệ Ag+ (ion bạc) kháng khuẩn khử mùiKiểu dáng gọn nhẹ, tiết kiệm diện tíchKhoá gài giữ túi rác tiện lợiKích thước: 236 x 236 x 300 mmKhối lượng: 310 grMàu ...",29500,59000,,29500,50,47,,available,,1000,,197767,Inochi
3526073,3303053642539,"Bộ Túi Hộp Cơm Thủy Tinh Lock&Lock 3EA LLG428M2 có thiết kế gọn nhẹ, thích hợp dùng để đựng thức ăn đi học, đi làm hay dã ngoại...Thố dạng chữ nhật với chất liệu thủy tinh trong suốt, có thể c...",356000,660000,,304000,46,15,,available,,1000,,48077,Lock&Lock
171476351,2011527206445,"Kệ dán tường là sản phẩm cần thiết và tiện lợi cho mọi gia đình trong việc tối ưu không gian nhà bếp cũng như nhà tắm để xếp gọn đồ đạc.THÔNG TIN SẢN PHẨM+ Kệ được làm từ ""THÉP CHỐNG GỈ"" chất lượng ...",48000,96000,,48000,50,72,,available,,1000,,5334123,JYooHome
173151383,2466015390311,"+ Kích thước thảm : khoảng 40cm x 60cm (kích thước có thể sai lệch tùy từng lô hàng)- Chất liệu hóa thạch Diatomite.- Thấm hút nước nhanh, chỉ trong 10s giây- Dễ dàng vệ sinh làm sạch, dễ dàng lau ...",53900,53900,,0,0,37,,available,,1000,,3748887,Shouse
152561356,3582967613259,,17900,17900,,0,0,9,,available,,1000,,111461,OEM
140656713,7875941817248,"Chiếc thảm có đến 3 lớp giúp thảm hút nước nhanh, chóng ẩm, chống trượt an toàn cho người dùng.Thấm nước nhanh và mau khô phù hợp dùng cho nhà tắmSản phẩm cực kỳ dễ dàng vệ sinh sau mỗi lần sử dụng....",175000,175000,,0,0,47,,available,,1000,,938179,Friday's
129747054,1845682752848,"Bình Nước Giữ Nhiệt Bằng Thép Không Gỉ Họa Tiết Bầu Trời SaoTHÔNG TIN SẢN PHẨM - Chất liệu: Inox 304 an toàn, dày dặn để giữ nhiệt hiệu quả.- Dung tích: 200ml- Trọng lượng: 200g- Cấu tạo: 3 lớp, ...",147510,250000,,102490,41,56,,available,,1000,,892751,TAKIHA
15839139,3599333800045,"Đèn pin LASER 303 là một sản phẩm có thiết kế gọn nhẹ, thông minh và vô cùng tiện lợi khi dùng để nhận biết tiền giả, trình bày 1 ý tưởng hay thuyết trình ở một hội nghị lớn. Có khả năng tự vệ và khốn...",96000,96000,,0,0,1,,available,,1000,,111461,OEM
155794592,8489674723737," PHIÊN BẢN INOX 304 XỊN NHẤT 2020 - KHÁC BIỆT VƯỢT TRỘI NHƯ NÀO ?1. Kệ siêu chịu lực 400kg : Để được nhiều đồ nặng: xoong nồi thớt, lò vi sóng, lò nướng, thùng nước, Chất liệu Bền bỉ hơn 10 năm - ...",499000,799000,,300000,38,123,,available,,1000,,204895,VANDO
159000756,5410854222777,"Một mẫu ghế mới dành cho nhân viên văn phòng, những người ngồi làm việc trong nhiều giờ khiến lưng đau, mỏi vai gáy thường xuyên mắc các bệnh văn phòng. Với thiết kế chuẩn ghế công thái học, dựa trên ...",939000,1600000,,661000,41,86,,available,,1000,,632677,SEKA
59387881,1278215932150,"Bộ ga gối Cotton tici ( hay còn gọi là cotton thô, hay cotton đũi). Chất liệu vải cotton đũi dày, hoặc vải thô, (cotton 90%, đũi 10%). Vải dày dặn, đanh, thoáng mát, thấm hút mồ hôi, không bai, không ...",239000,260000,,21000,8,265,,available,,1000,,697923,LIDACO
59151859,1259791366980,"THÔNG SỐ KỸ THUẬTLà một sản phẩm chính hãng thương hiệu chất lượng Nhật Bản, chính vì thế HKG21P được đội ngũ ký sư nghiên cứu tỉ vỉ về từng chit iết kỹ thuật đảm bảo sự bền bỉ, hoạt động chơn chu v...",2330000,3200000,,870000,27,284,,available,,1000,,213611,HAKAWA
70083074,4439048435813,"Ghế xếp thư giãn Sumika 199 với nhiều ưu điểm nổi trội của một chiếc ghế xếp hiện đại, thiết kế sang trọng và tiện dụng. Sản phẩm được làm từ chất liệu cao cấp, không chỉ an toàn với mọi đối tượng sử ...",1003000,1580000,,577000,37,396,,available,,1000,,51302,Sumika
54758744,3182389048471,"keo bẫy chuột siêu dính cao cấp , dùng được nhiều lần Trừ khử chuột - giết chuộtPhương thức cũ bẩy chuột đã lỗi thời . Thế nên hãy dùng keo bẫy chuột , một loại keo dính cực kỳ mạnh mẽKhi chuột ...",36000,40000,,4000,10,0,,available,,1000,,111461,OEM
73314056,9413656609144,Dụng cu xay tiêu cầm tay viền Inox 304 HOBBY XT - 2 mẫu tùy chọn - xay được tiêu muối - lõi bằng sứVideo sử dụng thực tế:Thông tin kỹ thuậtViền Inox 304 không rỉ sétLõi bằng sứCó thể nghiền t...,69000,99000,,30000,30,116,,available,,1000,,230607,Hobby Home Decor
11203853,1270566807224,"Đinh ghim 4 chân chuyên dụng không cần khoan tường, ghim chuyên dụng  Treo khung ảnh, Treo đồ Mắc màn Vô cùng chắc chắn và thẩm mỹ, chỉ để lại lỗ nhỏ xíu khó nhận biết trên tường khi rút ra. Kí...",13999,13999,,0,0,0,,available,,1000,,111461,OEM
168779219,3030394979706,Bàn Chải Đánh Răng Silicon Hình Chữ U Cho Trẻ Em - Bàn Chải Tập Đánh Răng Cho Bé Từ 2 - 6 Tuổi - Hàng Chính Hãng MINIINBa Mẹ cùng con vệ sinh răng dễ dành bằng bàn chải chữ U silicol ...,31000,33000,,2000,6,4,,available,,1000,,5132069,MINIIN
57335326,8757981608979,"Ghế xếp thư giãn Sumika 179A (khóa kim loại) mang nhiều ưu điểm nổi trội của một chiếc ghế xếp hiện đại, thiết kế sang trọng và tiện dụng. Sản phẩm được làm từ chất liệu cao cấp, không chỉ an toàn với...",719000,1000000,,281000,28,736,,available,,1000,,51302,Sumika
76696556,9797122778699,"Miếng Lót Ly Lót Cốc Cách Nhiệt Silicon Không Thấm Nước️Kích thước: 8,5x8,5 cm️Chất liệu: silicon cao cấp, mềm êm nhẹ, không thấm nước, dễ vệ sinh sau khi sử dụng, bền chắc chắn.️Cách nhiệt và chống ...",12400,12400,,0,0,22,,available,,1000,,111461,OEM
37266689,1189837704363,"Rau muống là một trong những loại rau phổ biến và quen thuộc trong các bữa ăn của gia đình, đây là loại rau dễ ăn và đặc biệt cạn là loại rau còn chứa nhiều canxi, vitamin và khoáng chất tốt cho sức k...",2900,3000,,100,3,111,,available,,1000,,111461,OEM
113458874,9400211872611,"THÔNG TIN SẢN PHẨMTủ để đồ S Smart Iga với hình thức tinh giản trong thiết kế mang đến cảm giác trang nhã, gọn lẹ, bên trong kết cấu nhiều ngăn tăng khả năng lưu trữ đồ đạc. Đảm bảo cho không gian ...",367000,367000,,0,0,372,,available,,1000,,523789,IGA
116048764,5581424722913,THÔNG TIN SẢN PHẨMKích thước: 2 Tầng (30x24x60) 3 Tầng (30x24x90) 4 Tầng (30x24x120)Chất liệu: Sản phẩm sản xuât từ gỗ MDF phủ melamin cao cấp chống xước chống nước bề mặt sáng bóng.Màu sắc: Vân ...,118000,118000,,0,0,488,,available,,1000,,523789,IGA
106208909,9582761900717,"Ô dù che mưa cỡ lớn tự động đóng mở, gấp gọn tiện lợi   Chính hãng NIKITAKích thước gấp gọn nhỏ gọn: 34cm x 7cm ( Có túi cất chống thấm nước kèm theo )Kích thước sử dụng rộng rãi có thể sử dụng cho...",189000,249000,,60000,24,76,,available,,1000,,254939,Nikita
58546654,9679005642624,"Đèn bàn học tập, làm việc, có chân kẹp bàn kiểu dáng Pixar  + Tặng 1 bóng đèn  + Tặng 1 Đế Dẹt - Hàng Chính Hãng Amalife -  ...",169000,250000,,81000,32,951,,available,,1000,,456351,Amalife
81988120,8004377529017,"Dây nguồn phích âm SOPOKA N8-N10 dây 2,3m-6,5m:-Công suất: 1200W-Điện áp: 220V-Cường độ dòng điện: 5A-Tiết diện dây: 2x0.5 mm2-Chiều dài dây: 2.3m; 3.9m; 6.5m-Công suất chịu tải lên đến 1200W-T...",43000,43000,,0,0,3,,available,,1000,,195333,Sopoka
165346784,3012392725519,Khăn mặt sợi tre Bamboo&Love 35x75cm mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh      ***Thông tin về sản phẩm- Thương hiệu: Bamboo&Love- Tên sản p...,34900,58000,,23100,40,90,,available,,1000,,111461,OEM
74598515,7605761337919,"- Đệm (nệm) ngồi thông minh 3D thoáng khí, chống trĩ chuyên dùng cho: người bị bệnh trĩ, đau cột sống, thoát vị đĩa đệm, đau thần kinh tọa, giản tỉnh mạch; người thường xuyên ngồi nhiều như dân văn ph...",169000,169000,,0,0,543,,available,,1000,,549763,YORN
135897555,9592733051628,Công suất: 3w-15wKích thước: Φ60*H125Điện áp vào: AC85-240VMàu sắc: TrắngĐui: E27Chất liệu vỏ: Hợp kim nhômĐộ sáng: 2700K – 6000KNhiệt độ: -30℃-50℃Độ ẩm: <95%Tuổi thọ: ≥25.000 giờ Cảm ơn quý kh...,29000,45000,,16000,36,11,,available,,1000,,837721,Essesa
43808661,4911405762966,"Bồ đoàn ngồi thiền vỏ đậu xanh được thiết kế đặc biệt cho việc thực hành thiền định. Bồ đoàn tạo tư thế ngồi đúng giúp cột sống lưng thẳng, đồng thời đảm bảo một vị trí ngồi thoải mái và thuận tiện k...",180000,180000,,0,0,178,,available,,1000,,236503,The Yogis Shop
119112667,9704313662079,"Combo 2 Miếng Lau Nhà Parroti ProMAX PAD-PX01 - Kích Thước 38 x12 CMLưu ý: Miếng lau này chỉ dùng được cho Cây lau nhà Parroti ProMAX- CHẤT LIỆU MICRIFIBER: Siêu bền, hút nước tốt, lau cực sạch mọi ...",119000,169000,,50000,30,60,,available,,1000,,746615,Parroti
88914388,1990181790360,"ĐẾ CHỐNG XE DỊCH MÁY GIẶT HT SYSHT SYS | THÔNG TIN SẢN PHẨM:  Tên sản phẩm: Chân đỡ đa năng máy sấy, máy giặt, tủ lạnh, bàn ghế SYS  Chất liệu : PP & TPU  Đường kính trong: 3.8cm / 4.9cm phù ...",83000,139000,,56000,40,214,,available,,1000,,737237,HT SYS
45312694,4482703488419,"Gối cổ chữ U TRIPThiết kế chữ U tiện dụng, đẹp, mang đến cho bạn cảm giác thoải mái và dễ chịu khi sử dụng.Được may bằng chất liệu cao cấp, bông mềm mịn an toàn cho sức  khỏe, thấm hút mồ hôi tốt, đ...",59000,100000,,41000,41,30,,available,,1000,,46634,Trip
2127549,5961235979774,"Bình Đựng Dầu Với Nắp Mở Tự Động Lock&Lock CKO101BLK được làm từ chất liệu thủy tinh an toàn, chịu nhiệt và chịu va đập tốt, có bề mặt nhẵn mịn, thuận tiện cho người sử dụng.Sản phẩm có nắp đi ...",129000,241000,,112000,46,78,,available,,1000,,48077,Lock&Lock
121604823,7198554818339,MÁY ÉP TRÁI CÂY THỦ CÔNG ECOCO - SẢN PHẨM TIỆN ÍCH ĐỒNG HÀNH GIẢI KHÁT CÙNG BẠN MỖI NGÀY!Dụng cụ cần thiết của mọi nhàBộ Dụng Cụ Ép Trái Cây của thương hiệu Ecoco có kiểu dáng nhỏ gọn xinh xắn. Là ...,119000,159000,,40000,25,44,,available,,1000,,247367,Ecoco
136868529,8535630416609,"Khăn Mặt Cotton Khăn Tắm 35x75cm Viền Thêu Lá Êm Mịn, Thấm NướcKích thước khăn: 35cm x 75cmChất liệu: cotton mềm mịn, êm ái, thấm hút nướcKiểu dáng: viền thêu hình chiếc lá đẹp mắt xinh xắnMàu sắc...",42000,75000,,33000,44,28,,available,,1000,,5219281,AGOMI
466737,1220588793722,   Sản phẩm là lựa chọn lý tưởng giúp bạn tiết kiệm được nhiều thời gian Hộp Hâm Nóng Arirang Life EL-ALS263 sẽ là lựa chọn lý tưởng và cần thiết cho mỗi người bởi hộp hâm nóng có thiết kế thông m...,476000,749000,,273000,36,2051,,available,,1000,,5221825,Life360
3258989,1045985192974,"Điểm nổi bật:- Chiếu ngủ văn phòng được thiết kế bằng chất liệu nhựa chuyên dụng 2 lớp, bên dưới là lớp mút êm ái, bên trên là lớp bạc cách nhiệt tạo cảm giác thoải mái không nóng bức cho những buổi ...",24500,24500,,0,0,60,,available,,1000,,111461,OEM
48594883,4834835876990,"Ổ cắm điện Xiaomi Zmi CX05 6 cổng AC 2 cổng USB sạc nhanh tối đa 18W dài 1.8mBạn đang tìm kiếm một ổ cắm điện có thể giúp bạn sạc điện thoại mà không cần cốc sạc, lại dùng được cho nhiều thiết bị cùn...",319000,390000,,71000,18,56,,available,,1000,,25422,Xiaomi
68053069,4156042387725,  ...,186750,383000,,196250,51,369,,available,,1000,,464405,Nệm Thuần Việt
175821742,6776305941953,"Thông tin chi tiết về sản phẩm bộ sản phẩm 3 khăn tắm gội mặt cao cấp:– Mềm mại, Khả năng thấm hút nước gấp 5 lần khăn Cotton bình thường– Chất liệu cao cấp: 100%cotton– Chống ẩm mốc,Kháng khuẩn, Khôn...",129000,159000,,30000,19,13,,available,,1000,,111461,OEM
32178088,5802553235664," Cấu tạo siêu bền, công nghệ tiên tiếnNồi Áp Suất Nagakawa NAG1441 Công năng nấu, hầm nhừ thực phẩmBề mặt xử lý công nghệ tiên tiến giúp sản phẩm cứng và chắc. Nồi được làm bằng chất liệu hợp kim ...",365000,495000,,130000,26,285,,available,,1000,,110935,Nagakawa
109764199,5366505626816,...,116100,129000,,12900,10,37,,available,,1000,,111461,OEM
41886085,8211351809149,"Túi Đựng Ly Giữ Nhiệt Lớn 900ml - Nhiều Hoa VănĐược thiết kế dành cho ly giữ nhiệt 900ml.Chất liệu dày dặn bảo vệ ly khỏi va đập, trầy xước.Đồng thời còn giúp tăng cường khả năng giữ nhiệt.Chất liệu ...",40000,40000,,0,0,597,,available,,1000,,111461,OEM
54122078,2818757436182,• Energizer là nhà sản xuất tiên phong trong các nhà sản xuất pin AAAA kiềm không thủy ngân (Zero Mercury AAAA Alkaline Battery) an toàn cho môi trường.• Tuổi thọ bền bỉ và liên tục cải tiến là những ...,64000,64000,,0,0,131,,available,,1000,,19312,Energizer
135442399,8414932600595,"       DELI TOOLS OFFICIAL STORE   BÚA LÙN NHỎ GỌN DELI DL441008   Các đặc điểm, thông số kỹ thuật của sản phẩm:   - Búa được làm từ thép, cán và đầu được đúc liền khối với nhau   - Tay cầm bú...",66000,106200,,40200,38,13,,available,,1000,,46703,Deli
137442930,8488176964934,"THÔNG TIN SẢN PHẨM :+ Chất liệu: Nỉ, len mịn và đế lót cao su chống trượt (phiên bản cao cấp 3 lớp: lớp siêu hút nước, lớp đệm, và lớp chống trơn trượt chỉ có tại SHOUSE)+ Kích thước 40cm x 60 cm...",35000,42000,,7000,17,226,,available,,1000,,3748887,Shouse
78632653,5783851682907,"Tay xịt vệ sinh 2 chế độ nước, sản phẩm chất lượng cao của Waternymph Co.:- Mã: ASPQ003- Chất liệu: ABS, mạ 9 lớp, chống bỏng- Độ bền nút xả nước: 10.000 lần- Độ bền ren xoay chuyển chế đế độ: 50.000 ...",86000,129000,,43000,33,213,,available,,1000,,709163,Waternymph
142261128,4722100187750,Hỗ trợ giảm đau lưng và đau thần kinh tọa khi ngồi làm việc với Đệm Ngồi Memory Foam NoozNgồi làm việc trong thời gian dài sẽ gây áp lực lớn đến lưng và hông của bạn.Với thiết kế công thái học kèm c...,329000,450000,,121000,27,87,,available,,1000,,3797113,NOOZ
37266691,4184561582406,Hạt Giống Xà Lách Chịu Nhiệt - 200 Hạt [ Nảy Mầm Cực Chuẩn ]Bán hạt giống Xà lách chịu nhiệtXuất xứ: Việt NamĐộ thuần: 99%Màu sắc: xanhSố lượng hạt: 200 Hạn sử dụng: 2 nămChiều cao cây: 10-20...,2990,2990,,0,0,126,,available,,1000,,111461,OEM
59598451,8897855330923,"Miếng xốp bọc chân cửa chắn gió chống bụi, ngăn tiếng ồn, ngăn côn trùng Điểm nổi bật:- Miếng xốp bọc chân cửa là sản phẩm tiện ích cho gia đình giúp làm kín các khe hở giữa các cánh cửa, dưới chân...",22000,22000,,0,0,71,,available,,1000,,111461,OEM
14640240,4167998775870,"Cân Điện Tử Nhà Bếp 5kg Hình 1:  Ảnh tổng quan sản phẩm Cân điện tử nhà bếp 5kg Cân điện tử 5kg có kích thước 16cm x 12.5cm làm từ chất liệu nhựa ABS cao cấp, màu trắng sang trọng, sạch sẽ. Cân có...",75000,75000,,0,0,12,,available,,1000,,111461,OEM
186094219,5899806110751,THÔNG TIN SẢN PHẨM– Chất liệu: 80% cotton và 20% polyester– Kích thước: khi dãn nở 70x140cm– Quy cách: ngâm với nước 3-6 giây– Màu sắc: Như hìnhHiện nay trên mạng có một số nguồn thông tin rằng k...,18793,18793,,0,0,0,,available,,1000,,111461,OEM
72527573,8507722550506,Hộp đựng giấy OENON dán tường cao cấp chất liệu nhựa ABSThương hiệu: OENONChất liệu: Nhựa ABS sáng bóngKích thước: 21 x 21 x 14cm (dài x rộng x cao)Hộp đựng giấy vệ sinh kín có nắp giữ cho cuộn g...,169000,320000,,151000,47,320,,available,,1000,,484375,OENON
165844783,4917903498782,"Giàn phơi quần áo Inox chữ X sở hữu thiết kế thông minh, có thể điều chỉnh chiều dài linh hoạt- Gập gọn khi không sử dụng,- Chịu lực tốt: 100kg phơi khối lượng lớn quần áo và tùy chỉnh theo nhu cầu ...",399000,789000,,390000,49,46,,available,,1000,,204895,VANDO
116346936,3718495409152,- Thông tin sản phẩm:Tên sản phẩm: Khăn Tắm Nén Du Lịch (Set 3 khăn)Mã sản phẩm: KTN-No1.Xuất xứ: Trung QuốcTrọng lượng: 120gĐóng gói: 3viên /1gói (1 khăn tắm và 2 khăn mặt)Màu sắc: trắngKích ...,49000,49000,,0,0,0,,available,,1000,,111461,OEM
181909427,9159372668379,"Nồi 2 Tay Cầm Suit LocknLock có phần Ion cảm ứng được phủ đầy đủ và rộng rãi dươi đáy làm gia tăng tác dụng hấp thụ nhiệtBề mặt đáy mịn giúp giảm thiểu vết xước khi cọ sátThiết kế tay cầm nhẹ, an to...",943000,1257000,,314000,25,6,,available,,1000,,48077,Lock&Lock
36379705,1839190645383,"Thùng Rác Oval Nhỏ Duy Tân phù hợp với nhiều không gian sử dụng: trong nhà, ngoài trời, sân vườn,Sản xuất với nguyên liệu nhựa chính phẩm, thời gian sử dụng lâu bền.Màu sắc đa dạng, phong phú, kiểu...",63000,72000,,9000,13,132,,available,,1000,,50655,Duy Tân
25107085,1388294458066,"Là mẫu giá treo hiện đại, đơn giản, tinh tếGiá treo sử dụng vật liệu gỗ mang lại vẻ đẹp sang trọngSử dụng nguyên liệu gỗ đảm bảo tính hài hòa giữa các vật liệu trong ngôi nhàChất lượng của giá treo...",249000,498000,,249000,50,3,,available,,1000,,111461,OEM
76225928,3041086007535,"ĐẶC ĐIỂM NỔI BẬT Lõi cắm đa năng: đầu nối có chức năng chuyển đổi một ổ cắm 2 cửa thông dụng thành một ổ cắm với lỗ cắm đa năng. Lỗ cắm này thích hợp với hầu hết các loại phích cắm trên thế giới, r...",15000,15000,,0,0,0,,available,,1000,,111461,OEM
112760341,7963750629652,"Thùng rác treo tủ bếp có nắp đậy thông minh – Parroti Bin BN02Thùng rác treo tủ Parroti Bin BN02 là một sản phẩm đột phá của hãng, thùng rác có thể được treo gọn gàng trước cửa tủ bếp bằng thanh ray...",199000,299000,,100000,33,0,,available,,1000,,746615,Parroti
20422266,6510762411494,"Bình Giữ Nhiệt Lock&Lock Swing Tumbler - 350ml - Đen Thoải mái thưởng thức đồ uống chỉ bằng một tay khi đang lái xePhù hợp sử dụng ở mọi nơi: trường học, văn phòng, nơi cắm trại, Nắp dạng swing mở d...",235000,436000,,201000,46,19,,available,,1000,,48077,Lock&Lock
91892226,9512595231021,"MÔ TẢ SẢN PHẨMTHIẾT KẾ SANG TRỌNG - THÔNG MINH - TỰ NHIÊNChất liệu tre tự nhiên mát, siêu nhẹBề mặt nhẵn mịn, sờ rất thích tayThiết kế thanh lịch làm sang trọng không gian sống và làm ...",449000,500000,,51000,10,407,,available,,1000,,4244853,Tamayoko
72049662,5231937269313,"Túi giặt lưới dày dặn có nhiều ứng dụng cho đời sống hàng ngàyBảo vệ quần áo khỏi các tác động mạnh từ máy giặt, đặc biệt là máy cửa trên.Túi cũng giúp gom nhiều loại đồ phụ kiện nhỏ lại giặt chung 1 ...",150000,150000,,0,0,0,,available,,1000,,111461,OEM
71206737,2301703637561,THÔNG TIN SẢN PHẨM- Đèn laser 303 công suất 5.000mw có thể phát tia sáng xanh/đỏ (bước sóng 532nm) xa hàng km.- Thân máy: màu đen- Màu đèn: Màu xanh lá cây/đỏ- Chất liệu thân: aerometal- Nút...,142000,149000,,7000,5,143,,available,,1000,,837721,Essesa
186654717,4202293565558,"Combo 4 Miếng Dán Treo Kệ, Rổ, Miếng Treo Dành Cho Hộp Giấy EcocoMỗi miếng dán sử dụng keo cường lực, độ bám dính tốt, nhưng khách chỉ nên dán trên bề mặt tường mịn màng, không lồi lỗ để đảm bảo thời...",24000,24000,,0,0,1,,available,,1000,,5706641,NAVIVU
107961500,3904766552668,Cấu trúc tường đôi: Ly Nhựa 2 Lớp LocknLock Double Wall Cold Cup Cherry Blossom 750ml HAP509 sử dụng vệ sinh hơn vì nước lạnh không bị ngưng tụ bên ngoài thành cốc.Miệng ly rộng: Dễ dàng vệ sinh bê...,195000,217000,,22000,10,825,,available,,1000,,48077,Lock&Lock
146384829,7245909625382,"<3 TỪNG BỪNG KHAI TRƯƠNG SALE CỰC SÂU NHANH TAY MUA HÀNG ĐỂ ĐƯỢC HƯỞNG ƯU ĐÃI <3Ghế xoay văn phòng công thái học ergonomic có ngả lưng Premium 02, ghế xoay Gaming cao cấp nhập khẩu.1. Thông ti...",1397000,1397000,,0,0,0,,available,,1000,,111461,OEM
52516487,7704840409643,"Thảm ngủ cá nhân văn phòng viền xanh*Đặc điểm nổi bật:- Thảm ngủ văn phòng cá nhân được thiết kế bằng chất liệu nhựa chuyên dụng 2 lớp, bên dưới là lớp mút êm ái, bên trên là lớp bạc cách nhiệt tạo ...",23999,23999,,0,0,158,,available,,1000,,111461,OEM
72041730,3564717690406,"Bộ Dao 6 Món Lock&Lock (4 Dao, 1 Kéo, 1 Hộp Đựng Dao) CKK802 bao gồm các loại cần thiết trong nhà bếp giúp công việc nhà bếp của bạn trở nên nhẹ nhàng thoải mái hơn.Hộp đựng dao có thể được sử d...",519000,996000,,477000,48,5,,available,,1000,,48077,Lock&Lock
73550275,6210897243198," - Chổi cọ sàn gạt nước Kitimop-Z1 được thiết kế thông minh 2 trong 1, vừa cọ vừa gạt sạch nước sàn nhà vệ sinh tiện lợi, hiệu quả cao. Có cán dài giúp công việc cọ rửa nhà vệ sinh dễ d...",285000,285000,,0,0,293,,available,,1000,,4259821,Kitimop
11341623,6307454382541,"Dùng cho các thiết bị cần năng lượng cao như: Máy chụp hình, máy nhắn tin, máy hát đĩa CD, trò chơi điện tử và các thiết bị y tế cầm tay, Radio, đồng hồ treo tường, Walkman, Flash chụp hình, đèn pin, ...",87000,87000,,0,0,0,,available,,1000,,21437,Maxell
30008695,7729336424252,"Pin Cmos CR2032 3V với dung lượng cao và chất lượng pin thuộc dòng cao cấp nên giúp bạn bảo vệ tốt cho thiết bị của mình, đồng thời nhờ dung lượng cao nên thời gian suwe dụng được lâu, hạn chế thay pi...",24330,24330,,0,0,4,,available,,1000,,21437,Maxell
114687793,4787961199560,       Bộ 20 miếng dán tường đi dây điện - kẹp cố định nút giữ dây điện   • Mỗi bộ sản phẩm gồm: 20 nút kẹp giữ dây điện   • Chất liệu: Nhựa   • Dưới mỗi nút có lớp băng dính 2 mặt chắc chắn để...,16799,16799,,0,0,20,,available,,1000,,111461,OEM
146887829,3696663027608,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách LED, Đèn Làm Việc Bảo Vệ Mắt - Hàng Chính Hãng dododios  Đèn bàn DODODIOS PIXAR được chế tạo từ thép được sơn tĩnh điện cao cấp     Đèn bà...",145000,250000,,105000,42,161,,available,,1000,,5272071,dododios
72044284,3812277819097,"+ Chân bàn đều làm từ thép, sơn tĩnh điện. + Chân bàn có thể gấp gọn lại. + Mặt Bàn làm từ chất liệu gỗ công nghiệp MFC dày 18mm+Bàn chân sắt giữ các ưu điểm của bàn làm việc gỗ thông thường và lại c...",470000,470000,,0,0,0,,available,,1000,,111461,OEM
77280475,8598326435443,"Giá đỡ sách, Giá đỡ ipad, Giá đỡ laptop, Giá đỡ điện thoại, Giá đỡ đọc kinh, Giá Đỡ Kinh bằng gỗ tre tự nhiên, có 4 rãnh điều chỉnh độ nghiêng giúp tập trung đọc sách và làm việc*** Sản phẩm được sản...",154000,320000,,166000,52,108,,available,,1000,,4509271,SNF BAMBOO AND CRAFT
21101765,8082336692533,Bạn đang cần tìm bàn làm việc có thiết kế hiện đại đẹp mắtBạn cần tìm mẫu bàn làm việc chắc chắc dễ dàng lắp đặtBạn muốn chiếc bàn làm việc phải có giá sách giá để đồ đi kèm để thuận tiện khi làm v...,550000,550000,,0,0,1978,,available,,1000,,523789,IGA
176169965,4082292810275,"Chăn trần bông Everon Lite, chất liệu vải Microfiber Twill nhập khẩu 1/ Đặc tính:- Có tính kháng khuẩn tự nhiên, hạn chế bám bẩn trong quá trình sử dụng.- Chăn hè chần bông sợi Microfiber mềm mại,...",350000,500000,,150000,30,10,,available,,1000,,204301,Everon Lite
95043563,1719907382323,Khăn tắm sợi tre Bamboo Life hàng chính hãng Khăn lau người mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh BL046Khăn tắm là một vật dụng không thể thiếu đối với mỗi gia đì...,49000,49000,,0,0,262,,available,,1000,,4430657,Bamboo Life
135321378,9932160602335,"       Thanh Chặn Khe Cửa 95cm Đa Năng,Chặn Đáy Khe Cửa, Ngăn Côn Trùng, Chắn Gió Mùa, Ngừa Bụi Bẩn, Giảm Ồn   Chất liệu - Quy cách sản phẩm   Chất liệu: Sản phẩm được làm bằng xốp đặc siêu bền ...",19129,19129,,0,0,6,,available,,1000,,111461,OEM
